pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,-0.470455,0.320407,,,All
,,-0.470315,0.320517,,,All
,,-0.470206,0.320628,,,All
,,-0.470196,0.320738,,,All
,,-0.470162,0.320849,,,All
,,-0.469063,0.320959,,,All
,,-0.468361,0.321069,,,All
,,-0.467203,0.32118,,,All
,,-0.467182,0.32129,,,All
,,-0.466326,0.321401,,,All
,,-0.466046,0.321511,,,All
,,-0.465702,0.321622,,,All
,,-0.465682,0.321732,,,All
,,-0.465361,0.321843,,,All
,,-0.464737,0.321953,,,All
,,-0.464427,0.322064,,,All
,,-0.464299,0.322174,,,All
,,-0.463445,0.322285,,,All
,,-0.463317,0.322395,,,All
,,-0.463038,0.322506,,,All
,,-0.462661,0.322616,,,All
,,-0.462151,0.322727,,,All
,,-0.461993,0.322837,,,All
,,-0.461617,0.322948,,,All
,,-0.461532,0.323058,,,All
,,-0.460023,0.323169,,,All
,,-0.459814,0.323279,,,All
,,-0.459668,0.32339,,,All
,,-0.459386,0.3235,,,All
,,-0.458922,0.323611,,,All
,,-0.458831,0.323721,,,All
,,-0.458474,0.323832,,,All
,,-0.458333,0.323942,,,All
,,-0.458207,0.324053,,,All
,,-0.45765,0.324163,,,All
,,-0.456987,0.324274,,,All
,,-0.456957,0.324384,,,All
,,-0.456881,0.324495,,,All
,,-0.456856,0.324605,,,All
,,-0.456831,0.324716,,,All
,,-0.456652,0.324826,,,All
,,-0.456434,0.324936,,,All
,,-0.4555,0.325047,,,All
,,-0.454475,0.325157,,,All
,,-0.454113,0.325268,,,All
,,-0.453805,0.325378,,,All
,,-0.453688,0.325489,,,All
,,-0.453548,0.325599,,,All
,,-0.453279,0.32571,,,All
,,-0.4532,0.32582,,,All
,,-0.452995,0.325931,,,All
,,-0.452086,0.326041,,,All
,,-0.452033,0.326152,,,All
,,-0.451241,0.326262,,,All
,,-0.451118,0.326373,,,All
,,-0.450929,0.326483,,,All
,,-0.450657,0.326594,,,All
,,-0.448429,0.326704,,,All
,,-0.448033,0.326815,,,All
,,-0.447432,0.326925,,,All
,,-0.447282,0.327036,,,All
,,-0.446953,0.327146,,,All
,,-0.4467,0.327257,,,All
,,-0.446614,0.327367,,,All
,,-0.44646,0.327478,,,All
,,-0.446281,0.327588,,,All
,,-0.44625,0.327699,,,All
,,-0.446167,0.327809,,,All
,,-0.445722,0.32792,,,All
,,-0.44516,0.32803,,,All
,,-0.444989,0.328141,,,All
,,-0.444393,0.328251,,,All
,,-0.444173,0.328362,,,All
,,-0.444143,0.328472,,,All
,,-0.443645,0.328582,,,All
,,-0.443564,0.328693,,,All
,,-0.443121,0.328803,,,All
,,-0.442882,0.328914,,,All
,,-0.442336,0.329024,,,All
,,-0.442222,0.329135,,,All
,,-0.441885,0.329245,,,All
,,-0.441494,0.329356,,,All
,,-0.441229,0.329466,,,All
,,-0.441019,0.329577,,,All
,,-0.440142,0.329687,,,All
,,-0.440092,0.329798,,,All
,,-0.439996,0.329908,,,All
,,-0.439864,0.330019,,,All
,,-0.439631,0.330129,,,All
,,-0.439449,0.33024,,,All
,,-0.439252,0.33035,,,All
,,-0.43863,0.330461,,,All
,,-0.438603,0.330571,,,All
,,-0.43844,0.330682,,,All
,,-0.437893,0.330792,,,All
,,-0.436255,0.330903,,,All
,,-0.436143,0.331013,,,All
,,-0.436092,0.331124,,,All
,,-0.436028,0.331234,,,All
,,-0.436017,0.331345,,,All
,,-0.435994,0.331455,,,All
,,-0.434718,0.331566,,,All
,,-0.434704,0.331676,,,All
,,-0.4342,0.331787,,,All
,,-0.433955,0.331897,,,All
,,-0.433886,0.332008,,,All
,,-0.433557,0.332118,,,All
,,-0.433473,0.332228,,,All
,,-0.433468,0.332339,,,All
,,-0.432958,0.332449,,,All
,,-0.432894,0.33256,,,All
,,-0.43289,0.33267,,,All
,,-0.432761,0.332781,,,All
,,-0.432324,0.332891,,,All
,,-0.432274,0.333002,,,All
,,-0.431918,0.333112,,,All
,,-0.431348,0.333223,,,All
,,-0.431259,0.333333,,,All
,,-0.430217,0.333444,,,All
,,-0.429828,0.333554,,,All
,,-0.429581,0.333665,,,All
,,-0.429198,0.333775,,,All
,,-0.428961,0.333886,,,All
,,-0.428828,0.333996,,,All
,,-0.42875,0.334107,,,All
,,-0.428564,0.334217,,,All
,,-0.428496,0.334328,,,All
,,-0.428332,0.334438,,,All
,,-0.428246,0.334549,,,All
,,-0.428022,0.334659,,,All
,,-0.427596,0.33477,,,All
,,-0.427461,0.33488,,,All
,,-0.427098,0.334991,,,All
,,-0.42686,0.335101,,,All
,,-0.425931,0.335212,,,All
,,-0.42586,0.335322,,,All
,,-0.425702,0.335433,,,All
,,-0.425283,0.335543,,,All
,,-0.42505,0.335654,,,All
,,-0.424909,0.335764,,,All
,,-0.424896,0.335874,,,All
,,-0.424859,0.335985,,,All
,,-0.424657,0.336095,,,All
,,-0.424625,0.336206,,,All
,,-0.424376,0.336316,,,All
,,-0.423734,0.336427,,,All
,,-0.423597,0.336537,,,All
,,-0.423112,0.336648,,,All
,,-0.422442,0.336758,,,All
,,-0.422362,0.336869,,,All
,,-0.422305,0.336979,,,All
,,-0.422236,0.33709,,,All
,,-0.421617,0.3372,,,All
,,-0.421488,0.337311,,,All
,,-0.421434,0.337421,,,All
,,-0.421423,0.337532,,,All
,,-0.42111,0.337642,,,All
,,-0.420832,0.337753,,,All
,,-0.420619,0.337863,,,All
,,-0.419861,0.337974,,,All
,,-0.419243,0.338084,,,All
,,-0.418712,0.338195,,,All
,,-0.418359,0.338305,,,All
,,-0.418323,0.338416,,,All
,,-0.418264,0.338526,,,All
,,-0.418198,0.338637,,,All
,,-0.417547,0.338747,,,All
,,-0.417158,0.338858,,,All
,,-0.416179,0.338968,,,All
,,-0.416111,0.339079,,,All
,,-0.416067,0.339189,,,All
,,-0.415996,0.3393,,,All
,,-0.415469,0.33941,,,All
,,-0.415432,0.33952,,,All
,,-0.415046,0.339631,,,All
,,-0.414802,0.339741,,,All
,,-0.414757,0.339852,,,All
,,-0.414398,0.339962,,,All
,,-0.414271,0.340073,,,All
,,-0.413364,0.340183,,,All
,,-0.413081,0.340294,,,All
,,-0.412811,0.340404,,,All
,,-0.412716,0.340515,,,All
,,-0.412082,0.340625,,,All
,,-0.41195,0.340736,,,All
,,-0.411429,0.340846,,,All
,,-0.410512,0.340957,,,All
,,-0.410045,0.341067,,,All
,,-0.410023,0.341178,,,All
,,-0.409899,0.341288,,,All
,,-0.409848,0.341399,,,All
,,-0.409751,0.341509,,,All
,,-0.409503,0.34162,,,All
,,-0.409483,0.34173,,,All
,,-0.409403,0.341841,,,All
,,-0.408976,0.341951,,,All
,,-0.408966,0.342062,,,All
,,-0.408791,0.342172,,,All
,,-0.408536,0.342283,,,All
,,-0.408438,0.342393,,,All
,,-0.408281,0.342504,,,All
,,-0.408242,0.342614,,,All
,,-0.408085,0.342725,,,All
,,-0.407883,0.342835,,,All
,,-0.407728,0.342946,,,All
,,-0.407349,0.343056,,,All
,,-0.407085,0.343167,,,All
,,-0.406854,0.343277,,,All
,,-0.406218,0.343387,,,All
,,-0.405495,0.343498,,,All
,,-0.405084,0.343608,,,All
,,-0.404703,0.343719,,,All
,,-0.404431,0.343829,,,All
,,-0.404194,0.34394,,,All
,,-0.404162,0.34405,,,All
,,-0.404002,0.344161,,,All
,,-0.403591,0.344271,,,All
,,-0.403246,0.344382,,,All
,,-0.403214,0.344492,,,All
,,-0.40297,0.344603,,,All
,,-0.402643,0.344713,,,All
,,-0.402614,0.344824,,,All
,,-0.40108,0.344934,,,All
,,-0.400932,0.345045,,,All
,,-0.400607,0.345155,,,All
,,-0.400436,0.345266,,,All
,,-0.400119,0.345376,,,All
,,-0.400052,0.345487,,,All
,,-0.399804,0.345597,,,All
,,-0.399589,0.345708,,,All
,,-0.399453,0.345818,,,All
,,-0.399359,0.345929,,,All
,,-0.399223,0.346039,,,All
,,-0.398818,0.34615,,,All
,,-0.398741,0.34626,,,All
,,-0.398265,0.346371,,,All
,,-0.398157,0.346481,,,All
,,-0.398079,0.346592,,,All
,,-0.397798,0.346702,,,All
,,-0.397717,0.346813,,,All
,,-0.397324,0.346923,,,All
,,-0.397141,0.347033,,,All
,,-0.396707,0.347144,,,All
,,-0.396539,0.347254,,,All
,,-0.396098,0.347365,,,All
,,-0.396045,0.347475,,,All
,,-0.396025,0.347586,,,All
,,-0.395977,0.347696,,,All
,,-0.395863,0.347807,,,All
,,-0.395758,0.347917,,,All
,,-0.395701,0.348028,,,All
,,-0.395615,0.348138,,,All
,,-0.39551,0.348249,,,All
,,-0.395469,0.348359,,,All
,,-0.395409,0.34847,,,All
,,-0.39468,0.34858,,,All
,,-0.394615,0.348691,,,All
,,-0.39425,0.348801,,,All
,,-0.393983,0.348912,,,All
,,-0.393146,0.349022,,,All
,,-0.393119,0.349133,,,All
,,-0.392806,0.349243,,,All
,,-0.392723,0.349354,,,All
,,-0.392606,0.349464,,,All
,,-0.392419,0.349575,,,All
,,-0.390856,0.349685,,,All
,,-0.390595,0.349796,,,All
,,-0.390572,0.349906,,,All
,,-0.390429,0.350017,,,All
,,-0.390208,0.350127,,,All
,,-0.38996,0.350238,,,All
,,-0.389556,0.350348,,,All
,,-0.387648,0.350459,,,All
,,-0.387608,0.350569,,,All
,,-0.387498,0.350679,,,All
,,-0.387165,0.35079,,,All
,,-0.385647,0.3509,,,All
,,-0.385574,0.351011,,,All
,,-0.385343,0.351121,,,All
,,-0.385309,0.351232,,,All
,,-0.385104,0.351342,,,All
,,-0.385017,0.351453,,,All
,,-0.384783,0.351563,,,All
,,-0.384313,0.351674,,,All
,,-0.384181,0.351784,,,All
,,-0.38418,0.351895,,,All
,,-0.383982,0.352005,,,All
,,-0.383348,0.352116,,,All
,,-0.383051,0.352226,,,All
,,-0.382825,0.352337,,,All
,,-0.382551,0.352447,,,All
,,-0.382306,0.352558,,,All
,,-0.382108,0.352668,,,All
,,-0.381888,0.352779,,,All
,,-0.381841,0.352889,,,All
,,-0.381343,0.353,,,All
,,-0.380889,0.35311,,,All
,,-0.380572,0.353221,,,All
,,-0.380223,0.353331,,,All
,,-0.38014,0.353442,,,All
,,-0.379452,0.353552,,,All
,,-0.379216,0.353663,,,All
,,-0.378983,0.353773,,,All
,,-0.378858,0.353884,,,All
,,-0.378842,0.353994,,,All
,,-0.378699,0.354105,,,All
,,-0.378454,0.354215,,,All
,,-0.377961,0.354325,,,All
,,-0.377941,0.354436,,,All
,,-0.37766,0.354546,,,All
,,-0.377439,0.354657,,,All
,,-0.37714,0.354767,,,All
,,-0.377062,0.354878,,,All
,,-0.376834,0.354988,,,All
,,-0.376804,0.355099,,,All
,,-0.376464,0.355209,,,All
,,-0.376299,0.35532,,,All
,,-0.376274,0.35543,,,All
,,-0.376151,0.355541,,,All
,,-0.375922,0.355651,,,All
,,-0.375716,0.355762,,,All
,,-0.375484,0.355872,,,All
,,-0.375122,0.355983,,,All
,,-0.374905,0.356093,,,All
,,-0.374582,0.356204,,,All
,,-0.374444,0.356314,,,All
,,-0.374364,0.356425,,,All
,,-0.374154,0.356535,,,All
,,-0.373965,0.356646,,,All
,,-0.372983,0.356756,,,All
,,-0.372974,0.356867,,,All
,,-0.372906,0.356977,,,All
,,-0.372484,0.357088,,,All
,,-0.371251,0.357198,,,All
,,-0.371249,0.357309,,,All
,,-0.371227,0.357419,,,All
,,-0.36995,0.35753,,,All
,,-0.369846,0.35764,,,All
,,-0.36967,0.357751,,,All
,,-0.369328,0.357861,,,All
,,-0.369049,0.357971,,,All
,,-0.368635,0.358082,,,All
,,-0.368377,0.358192,,,All
,,-0.368375,0.358303,,,All
,,-0.368352,0.358413,,,All
,,-0.368301,0.358524,,,All
,,-0.368297,0.358634,,,All
,,-0.368015,0.358745,,,All
,,-0.367982,0.358855,,,All
,,-0.367952,0.358966,,,All
,,-0.367703,0.359076,,,All
,,-0.367471,0.359187,,,All
,,-0.36697,0.359297,,,All
,,-0.366613,0.359408,,,All
,,-0.366562,0.359518,,,All
,,-0.366514,0.359629,,,All
,,-0.366398,0.359739,,,All
,,-0.365932,0.35985,,,All
,,-0.365808,0.35996,,,All
,,-0.365568,0.360071,,,All
,,-0.365407,0.360181,,,All
,,-0.365023,0.360292,,,All
,,-0.364726,0.360402,,,All
,,-0.364709,0.360513,,,All
,,-0.364473,0.360623,,,All
,,-0.3643,0.360734,,,All
,,-0.363557,0.360844,,,All
,,-0.362421,0.360955,,,All
,,-0.362407,0.361065,,,All
,,-0.362078,0.361176,,,All
,,-0.361741,0.361286,,,All
,,-0.361675,0.361397,,,All
,,-0.361575,0.361507,,,All
,,-0.361351,0.361618,,,All
,,-0.361247,0.361728,,,All
,,-0.360932,0.361838,,,All
,,-0.360609,0.361949,,,All
,,-0.360024,0.362059,,,All
,,-0.359859,0.36217,,,All
,,-0.359449,0.36228,,,All
,,-0.358972,0.362391,,,All
,,-0.358259,0.362501,,,All
,,-0.357319,0.362612,,,All
,,-0.356424,0.362722,,,All
,,-0.35636,0.362833,,,All
,,-0.356354,0.362943,,,All
,,-0.356261,0.363054,,,All
,,-0.356027,0.363164,,,All
,,-0.355553,0.363275,,,All
,,-0.355388,0.363385,,,All
,,-0.355387,0.363496,,,All
,,-0.354054,0.363606,,,All
,,-0.353735,0.363717,,,All
,,-0.353092,0.363827,,,All
,,-0.352722,0.363938,,,All
,,-0.352654,0.364048,,,All
,,-0.352622,0.364159,,,All
,,-0.352184,0.364269,,,All
,,-0.351988,0.36438,,,All
,,-0.351618,0.36449,,,All
,,-0.351455,0.364601,,,All
,,-0.350602,0.364711,,,All
,,-0.350141,0.364822,,,All
,,-0.349358,0.364932,,,All
,,-0.349165,0.365043,,,All
,,-0.349102,0.365153,,,All
,,-0.348967,0.365264,,,All
,,-0.348521,0.365374,,,All
,,-0.348139,0.365484,,,All
,,-0.347594,0.365595,,,All
,,-0.347385,0.365705,,,All
,,-0.347282,0.365816,,,All
,,-0.347273,0.365926,,,All
,,-0.347031,0.366037,,,All
,,-0.346957,0.366147,,,All
,,-0.346424,0.366258,,,All
,,-0.346175,0.366368,,,All
,,-0.345805,0.366479,,,All
,,-0.345795,0.366589,,,All
,,-0.345379,0.3667,,,All
,,-0.345286,0.36681,,,All
,,-0.345091,0.366921,,,All
,,-0.344756,0.367031,,,All
,,-0.344403,0.367142,,,All
,,-0.343961,0.367252,,,All
,,-0.343926,0.367363,,,All
,,-0.343434,0.367473,,,All
,,-0.343331,0.367584,,,All
,,-0.343237,0.367694,,,All
,,-0.342383,0.367805,,,All
,,-0.342173,0.367915,,,All
,,-0.342054,0.368026,,,All
,,-0.341717,0.368136,,,All
,,-0.341336,0.368247,,,All
,,-0.341262,0.368357,,,All
,,-0.341133,0.368468,,,All
,,-0.340887,0.368578,,,All
,,-0.340351,0.368689,,,All
,,-0.339776,0.368799,,,All
,,-0.339486,0.36891,,,All
,,-0.339317,0.36902,,,All
,,-0.338706,0.36913,,,All
,,-0.337338,0.369241,,,All
,,-0.337226,0.369351,,,All
,,-0.336763,0.369462,,,All
,,-0.336327,0.369572,,,All
,,-0.336279,0.369683,,,All
,,-0.335807,0.369793,,,All
,,-0.335663,0.369904,,,All
,,-0.335399,0.370014,,,All
,,-0.335176,0.370125,,,All
,,-0.334756,0.370235,,,All
,,-0.33409,0.370346,,,All
,,-0.333879,0.370456,,,All
,,-0.333685,0.370567,,,All
,,-0.333296,0.370677,,,All
,,-0.333053,0.370788,,,All
,,-0.333029,0.370898,,,All
,,-0.332916,0.371009,,,All
,,-0.332878,0.371119,,,All
,,-0.332783,0.37123,,,All
,,-0.332669,0.37134,,,All
,,-0.332529,0.371451,,,All
,,-0.332351,0.371561,,,All
,,-0.332027,0.371672,,,All
,,-0.331279,0.371782,,,All
,,-0.331185,0.371893,,,All
,,-0.331174,0.372003,,,All
,,-0.33117,0.372114,,,All
,,-0.329507,0.372224,,,All
,,-0.328212,0.372335,,,All
,,-0.328119,0.372445,,,All
,,-0.32795,0.372556,,,All
,,-0.327779,0.372666,,,All
,,-0.32777,0.372776,,,All
,,-0.327658,0.372887,,,All
,,-0.327514,0.372997,,,All
,,-0.326626,0.373108,,,All
,,-0.325744,0.373218,,,All
,,-0.325629,0.373329,,,All
,,-0.325607,0.373439,,,All
,,-0.325311,0.37355,,,All
,,-0.325158,0.37366,,,All
,,-0.324957,0.373771,,,All
,,-0.32471,0.373881,,,All
,,-0.324622,0.373992,,,All
,,-0.324515,0.374102,,,All
,,-0.324052,0.374213,,,All
,,-0.323794,0.374323,,,All
,,-0.323781,0.374434,,,All
,,-0.32325,0.374544,,,All
,,-0.323048,0.374655,,,All
,,-0.322544,0.374765,,,All
,,-0.322492,0.374876,,,All
,,-0.322339,0.374986,,,All
,,-0.321833,0.375097,,,All
,,-0.3214,0.375207,,,All
,,-0.321218,0.375318,,,All
,,-0.321185,0.375428,,,All
,,-0.321178,0.375539,,,All
,,-0.32085,0.375649,,,All
,,-0.320801,0.37576,,,All
,,-0.32061,0.37587,,,All
,,-0.320354,0.375981,,,All
,,-0.319978,0.376091,,,All
,,-0.319371,0.376202,,,All
,,-0.319162,0.376312,,,All
,,-0.318996,0.376422,,,All
,,-0.318892,0.376533,,,All
,,-0.318566,0.376643,,,All
,,-0.318382,0.376754,,,All
,,-0.31794,0.376864,,,All
,,-0.317815,0.376975,,,All
,,-0.317739,0.377085,,,All
,,-0.317511,0.377196,,,All
,,-0.316969,0.377306,,,All
,,-0.316955,0.377417,,,All
,,-0.316673,0.377527,,,All
,,-0.316534,0.377638,,,All
,,-0.316513,0.377748,,,All
,,-0.316359,0.377859,,,All
,,-0.31566,0.377969,,,All
,,-0.315552,0.37808,,,All
,,-0.315311,0.37819,,,All
,,-0.31486,0.378301,,,All
,,-0.314678,0.378411,,,All
,,-0.314452,0.378522,,,All
,,-0.314227,0.378632,,,All
,,-0.313404,0.378743,,,All
,,-0.31329,0.378853,,,All
,,-0.31309,0.378964,,,All
,,-0.31252,0.379074,,,All
,,-0.312223,0.379185,,,All
,,-0.312098,0.379295,,,All
,,-0.311983,0.379406,,,All
,,-0.311976,0.379516,,,All
,,-0.311686,0.379627,,,All
,,-0.311235,0.379737,,,All
,,-0.310971,0.379848,,,All
,,-0.310927,0.379958,,,All
,,-0.310831,0.380069,,,All
,,-0.310792,0.380179,,,All
,,-0.310741,0.380289,,,All
,,-0.309789,0.3804,,,All
,,-0.309604,0.38051,,,All
,,-0.308534,0.380621,,,All
,,-0.307815,0.380731,,,All
,,-0.307691,0.380842,,,All
,,-0.307478,0.380952,,,All
,,-0.306876,0.381063,,,All
,,-0.306865,0.381173,,,All
,,-0.30665,0.381284,,,All
,,-0.306634,0.381394,,,All
,,-0.305971,0.381505,,,All
,,-0.305962,0.381615,,,All
,,-0.305762,0.381726,,,All
,,-0.305222,0.381836,,,All
,,-0.304839,0.381947,,,All
,,-0.304728,0.382057,,,All
,,-0.304219,0.382168,,,All
,,-0.30378,0.382278,,,All
,,-0.303345,0.382389,,,All
,,-0.303303,0.382499,,,All
,,-0.302964,0.38261,,,All
,,-0.302917,0.38272,,,All
,,-0.302892,0.382831,,,All
,,-0.302768,0.382941,,,All
,,-0.302764,0.383052,,,All
,,-0.302653,0.383162,,,All
,,-0.302199,0.383273,,,All
,,-0.300882,0.383383,,,All
,,-0.300672,0.383494,,,All
,,-0.300582,0.383604,,,All
,,-0.300152,0.383715,,,All
,,-0.300049,0.383825,,,All
,,-0.299644,0.383935,,,All
,,-0.299526,0.384046,,,All
,,-0.298993,0.384156,,,All
,,-0.298986,0.384267,,,All
,,-0.298501,0.384377,,,All
,,-0.298389,0.384488,,,All
,,-0.298372,0.384598,,,All
,,-0.297596,0.384709,,,All
,,-0.297502,0.384819,,,All
,,-0.297382,0.38493,,,All
,,-0.29724,0.38504,,,All
,,-0.297193,0.385151,,,All
,,-0.297107,0.385261,,,All
,,-0.296453,0.385372,,,All
,,-0.296068,0.385482,,,All
,,-0.295341,0.385593,,,All
,,-0.295197,0.385703,,,All
,,-0.295125,0.385814,,,All
,,-0.29508,0.385924,,,All
,,-0.295044,0.386035,,,All
,,-0.295026,0.386145,,,All
,,-0.294836,0.386256,,,All
,,-0.294778,0.386366,,,All
,,-0.294745,0.386477,,,All
,,-0.294718,0.386587,,,All
,,-0.294706,0.386698,,,All
,,-0.294286,0.386808,,,All
,,-0.29396,0.386919,,,All
,,-0.293809,0.387029,,,All
,,-0.293696,0.38714,,,All
,,-0.293533,0.38725,,,All
,,-0.29315,0.387361,,,All
,,-0.293111,0.387471,,,All
,,-0.292523,0.387581,,,All
,,-0.292328,0.387692,,,All
,,-0.291947,0.387802,,,All
,,-0.291825,0.387913,,,All
,,-0.291418,0.388023,,,All
,,-0.291386,0.388134,,,All
,,-0.291344,0.388244,,,All
,,-0.29132,0.388355,,,All
,,-0.291205,0.388465,,,All
,,-0.290952,0.388576,,,All
,,-0.290624,0.388686,,,All
,,-0.290514,0.388797,,,All
,,-0.290295,0.388907,,,All
,,-0.290019,0.389018,,,All
,,-0.289535,0.389128,,,All
,,-0.289135,0.389239,,,All
,,-0.288956,0.389349,,,All
,,-0.288684,0.38946,,,All
,,-0.288673,0.38957,,,All
,,-0.28847,0.389681,,,All
,,-0.28845,0.389791,,,All
,,-0.287823,0.389902,,,All
,,-0.287455,0.390012,,,All
,,-0.287342,0.390123,,,All
,,-0.28676,0.390233,,,All
,,-0.285801,0.390344,,,All
,,-0.285798,0.390454,,,All
,,-0.285451,0.390565,,,All
,,-0.285266,0.390675,,,All
,,-0.285127,0.390786,,,All
,,-0.284487,0.390896,,,All
,,-0.284237,0.391007,,,All
,,-0.283709,0.391117,,,All
,,-0.28362,0.391227,,,All
,,-0.283258,0.391338,,,All
,,-0.283069,0.391448,,,All
,,-0.282585,0.391559,,,All
,,-0.28237,0.391669,,,All
,,-0.282032,0.39178,,,All
,,-0.281793,0.39189,,,All
,,-0.281771,0.392001,,,All
,,-0.281413,0.392111,,,All
,,-0.281398,0.392222,,,All
,,-0.281303,0.392332,,,All
,,-0.281281,0.392443,,,All
,,-0.281188,0.392553,,,All
,,-0.281103,0.392664,,,All
,,-0.28103,0.392774,,,All
,,-0.281028,0.392885,,,All
,,-0.280947,0.392995,,,All
,,-0.280535,0.393106,,,All
,,-0.280041,0.393216,,,All
,,-0.279934,0.393327,,,All
,,-0.27989,0.393437,,,All
,,-0.279512,0.393548,,,All
,,-0.278962,0.393658,,,All
,,-0.2782,0.393769,,,All
,,-0.278097,0.393879,,,All
,,-0.277895,0.39399,,,All
,,-0.27766,0.3941,,,All
,,-0.277434,0.394211,,,All
,,-0.277081,0.394321,,,All
,,-0.276913,0.394432,,,All
,,-0.276876,0.394542,,,All
,,-0.27686,0.394653,,,All
,,-0.275823,0.394763,,,All
,,-0.275043,0.394873,,,All
,,-0.274879,0.394984,,,All
,,-0.274648,0.395094,,,All
,,-0.274446,0.395205,,,All
,,-0.27408,0.395315,,,All
,,-0.273852,0.395426,,,All
,,-0.27319,0.395536,,,All
,,-0.273151,0.395647,,,All
,,-0.273022,0.395757,,,All
,,-0.272283,0.395868,,,All
,,-0.271757,0.395978,,,All
,,-0.27175,0.396089,,,All
,,-0.271685,0.396199,,,All
,,-0.271277,0.39631,,,All
,,-0.271099,0.39642,,,All
,,-0.270199,0.396531,,,All
,,-0.270146,0.396641,,,All
,,-0.269688,0.396752,,,All
,,-0.26916,0.396862,,,All
,,-0.269037,0.396973,,,All
,,-0.268838,0.397083,,,All
,,-0.268626,0.397194,,,All
,,-0.268457,0.397304,,,All
,,-0.268329,0.397415,,,All
,,-0.268211,0.397525,,,All
,,-0.267837,0.397636,,,All
,,-0.267616,0.397746,,,All
,,-0.267599,0.397857,,,All
,,-0.267552,0.397967,,,All
,,-0.267213,0.398078,,,All
,,-0.267071,0.398188,,,All
,,-0.266212,0.398299,,,All
,,-0.265555,0.398409,,,All
,,-0.26465,0.39852,,,All
,,-0.264587,0.39863,,,All
,,-0.264523,0.39874,,,All
,,-0.263951,0.398851,,,All
,,-0.263873,0.398961,,,All
,,-0.263588,0.399072,,,All
,,-0.263492,0.399182,,,All
,,-0.263436,0.399293,,,All
,,-0.263309,0.399403,,,All
,,-0.263232,0.399514,,,All
,,-0.262757,0.399624,,,All
,,-0.262755,0.399735,,,All
,,-0.262541,0.399845,,,All
,,-0.261953,0.399956,,,All
,,-0.261706,0.400066,,,All
,,-0.261677,0.400177,,,All
,,-0.26152,0.400287,,,All
,,-0.261015,0.400398,,,All
,,-0.260425,0.400508,,,All
,,-0.260022,0.400619,,,All
,,-0.260015,0.400729,,,All
,,-0.259507,0.40084,,,All
,,-0.259272,0.40095,,,All
,,-0.259086,0.401061,,,All
,,-0.25898,0.401171,,,All
,,-0.258792,0.401282,,,All
,,-0.258366,0.401392,,,All
,,-0.258362,0.401503,,,All
,,-0.258272,0.401613,,,All
,,-0.25782,0.401724,,,All
,,-0.257743,0.401834,,,All
,,-0.257672,0.401945,,,All
,,-0.257574,0.402055,,,All
,,-0.25674,0.402166,,,All
,,-0.256543,0.402276,,,All
,,-0.255848,0.402386,,,All
,,-0.255426,0.402497,,,All
,,-0.2553,0.402607,,,All
,,-0.254988,0.402718,,,All
,,-0.254692,0.402828,,,All
,,-0.254582,0.402939,,,All
,,-0.254384,0.403049,,,All
,,-0.254354,0.40316,,,All
,,-0.254319,0.40327,,,All
,,-0.254256,0.403381,,,All
,,-0.254179,0.403491,,,All
,,-0.253637,0.403602,,,All
,,-0.252678,0.403712,,,All
,,-0.252365,0.403823,,,All
,,-0.251743,0.403933,,,All
,,-0.251486,0.404044,,,All
,,-0.250895,0.404154,,,All
,,-0.250454,0.404265,,,All
,,-0.250215,0.404375,,,All
,,-0.250166,0.404486,,,All
,,-0.249191,0.404596,,,All
,,-0.248923,0.404707,,,All
,,-0.248254,0.404817,,,All
,,-0.247804,0.404928,,,All
,,-0.247422,0.405038,,,All
,,-0.247301,0.405149,,,All
,,-0.246824,0.405259,,,All
,,-0.245558,0.40537,,,All
,,-0.245041,0.40548,,,All
,,-0.244661,0.405591,,,All
,,-0.244277,0.405701,,,All
,,-0.243788,0.405812,,,All
,,-0.24371,0.405922,,,All
,,-0.24348,0.406032,,,All
,,-0.243408,0.406143,,,All
,,-0.243141,0.406253,,,All
,,-0.24262,0.406364,,,All
,,-0.242603,0.406474,,,All
,,-0.241857,0.406585,,,All
,,-0.241745,0.406695,,,All
,,-0.241375,0.406806,,,All
,,-0.240665,0.406916,,,All
,,-0.240322,0.407027,,,All
,,-0.240225,0.407137,,,All
,,-0.240224,0.407248,,,All
,,-0.240128,0.407358,,,All
,,-0.239892,0.407469,,,All
,,-0.239607,0.407579,,,All
,,-0.239272,0.40769,,,All
,,-0.239214,0.4078,,,All
,,-0.239143,0.407911,,,All
,,-0.239133,0.408021,,,All
,,-0.238585,0.408132,,,All
,,-0.238493,0.408242,,,All
,,-0.238201,0.408353,,,All
,,-0.237675,0.408463,,,All
,,-0.237476,0.408574,,,All
,,-0.237331,0.408684,,,All
,,-0.236994,0.408795,,,All
