ID,time,pop,popPred,indivPredMean,indivPredMode
47,0.409639,7.21854,7.21854,5.63284,5.58526
47,0.465863,7.19546,7.19546,5.60205,5.55447
47,0.522088,7.17235,7.17235,5.57092,5.5234
47,0.578313,7.1492,7.1492,5.53947,5.49206
47,0.634538,7.12603,7.12603,5.50772,5.46047
47,0.690763,7.10282,7.10282,5.4757,5.42866
47,0.746988,7.0796,7.0796,5.44341,5.39663
47,0.803213,7.05635,7.05635,5.41088,5.3644
47,0.859438,7.03309,7.03309,5.37813,5.33198
47,0.915663,7.00981,7.00981,5.34517,5.29939
47,0.971888,6.98651,6.98651,5.31201,5.26664
47,1,6.97486,6.97486,5.29536,5.25021
47,1.02811,6.9632,6.9632,5.27867,5.23374
47,1.08434,6.93988,6.93988,5.24516,5.2007
47,1.14056,6.91655,6.91655,5.21149,5.16753
47,1.19679,6.89322,6.89322,5.17767,5.13425
47,1.25301,6.86987,6.86987,5.14372,5.10085
47,1.30924,6.84652,6.84652,5.10965,5.06736
47,1.36546,6.82316,6.82316,5.07545,5.03376
47,1.42169,6.79979,6.79979,5.04115,5.00008
47,1.47791,6.77642,6.77642,5.00675,4.96632
47,1.53414,6.75305,6.75305,4.97226,4.93249
47,1.59036,6.72967,6.72967,4.93768,4.89859
47,1.64659,6.70629,6.70629,4.90302,4.86462
47,1.70281,6.68291,6.68291,4.86829,4.8306
47,1.75904,6.65952,6.65952,4.83349,4.79652
47,1.81526,6.63614,6.63614,4.79863,4.76239
47,1.87149,6.61274,6.61274,4.76371,4.72822
47,1.92771,6.58935,6.58935,4.72874,4.694
47,1.98394,6.56596,6.56596,4.69372,4.65975
47,2,6.55927,6.55927,4.68371,4.64996
47,2.04016,6.54256,6.54256,4.65866,4.62546
47,2.09639,6.51916,6.51916,4.62355,4.59114
47,2.15261,6.49577,6.49577,4.58841,4.55679
47,2.20884,6.47237,6.47237,4.55323,4.52241
47,2.26506,6.44896,6.44896,4.51802,4.48801
47,2.32129,6.42556,6.42556,4.48278,4.45358
47,2.37751,6.40216,6.40216,4.44751,4.41913
47,2.43373,6.37876,6.37876,4.41222,4.38466
47,2.48996,6.35535,6.35535,4.37691,4.35017
47,2.54618,6.33195,6.33195,4.34157,4.31567
47,2.60241,6.30855,6.30855,4.30622,4.28115
47,2.65863,6.28514,6.28514,4.27085,4.24662
47,2.71486,6.26173,6.26173,4.23546,4.21208
47,2.77108,6.23833,6.23833,4.20005,4.17752
47,2.82731,6.21492,6.21492,4.16464,4.14296
47,2.88353,6.19152,6.19152,4.12921,4.10838
47,2.93976,6.16811,6.16811,4.09377,4.0738
47,2.99598,6.1447,6.1447,4.05832,4.0392
47,3,6.14303,6.14303,4.05578,4.03673
47,3.05221,6.12129,6.12129,4.02286,4.0046
47,3.10843,6.09789,6.09789,3.98739,3.97
47,3.16466,6.07448,6.07448,3.95191,3.93539
47,3.22088,6.05107,6.05107,3.91642,3.90077
47,3.27711,6.02766,6.02766,3.88093,3.86614
47,3.33333,6.00425,6.00425,3.84544,3.83151
47,3.38956,5.98085,5.98085,3.80993,3.79688
47,3.44578,5.95744,5.95744,3.77443,3.76224
47,3.50201,5.93403,5.93403,3.73891,3.7276
47,3.55823,5.91062,5.91062,3.7034,3.69296
47,3.61446,5.88721,5.88721,3.66787,3.65831
47,3.67068,5.8638,5.8638,3.63235,3.62366
47,3.72691,5.84039,5.84039,3.59682,3.58901
47,3.78313,5.81698,5.81698,3.56129,3.55436
47,3.83936,5.79358,5.79358,3.52576,3.5197
47,3.89558,5.77017,5.77017,3.49022,3.48504
47,3.95181,5.74676,5.74676,3.45468,3.45038
47,4,5.72669,5.72669,3.42422,3.42067
47,4.00803,5.72335,5.72335,3.41914,3.41572
47,4.06426,5.69994,5.69994,3.3836,3.38106
47,4.12048,5.67653,5.67653,3.34806,3.3464
47,4.17671,5.65312,5.65312,3.31251,3.31173
47,4.23293,5.62971,5.62971,3.27697,3.27706
47,4.28916,5.6063,5.6063,3.24142,3.2424
47,4.34538,5.58289,5.58289,3.20587,3.20773
47,4.40161,5.55948,5.55948,3.17032,3.17306
47,4.45783,5.53607,5.53607,3.13477,3.13839
47,4.51406,5.51266,5.51266,3.09922,3.10372
47,4.57028,5.48925,5.48925,3.06366,3.06905
47,4.62651,5.46585,5.46585,3.02811,3.03437
47,4.68273,5.44244,5.44244,2.99255,2.9997
47,4.73896,5.41903,5.41903,2.957,2.96503
47,4.79518,5.39562,5.39562,2.92144,2.93035
47,4.85141,5.37221,5.37221,2.88589,2.89568
47,4.90763,5.3488,5.3488,2.85033,2.86101
47,4.96386,5.32539,5.32539,2.81477,2.82633
47,5.02008,5.30198,5.30198,2.77922,2.79166
47,5.07631,5.27857,5.27857,2.74366,2.75698
47,5.13253,5.25516,5.25516,2.7081,2.72231
47,5.18876,5.23175,5.23175,2.67254,2.68763
47,5.24498,5.20834,5.20834,2.63698,2.65296
47,5.3012,5.18493,5.18493,2.60142,2.61828
47,5.35743,5.16152,5.16152,2.56586,2.5836
47,5.41365,5.13811,5.13811,2.5303,2.54893
47,5.46988,5.1147,5.1147,2.49474,2.51425
47,5.5261,5.09129,5.09129,2.45919,2.47957
47,5.58233,5.06788,5.06788,2.42363,2.4449
47,5.63855,5.04447,5.04447,2.38807,2.41022
47,5.69478,5.02106,5.02106,2.3525,2.37554
47,5.751,4.99766,4.99766,2.31694,2.34087
47,5.80723,4.97425,4.97425,2.28138,2.30619
47,5.86345,4.95084,4.95084,2.24582,2.27151
47,5.91968,4.92743,4.92743,2.21026,2.23684
47,5.9759,4.90402,4.90402,2.1747,2.20216
47,6,4.89398,4.89398,2.15946,2.1873
47,6.03213,4.88061,4.88061,2.13914,2.16748
47,6.08835,4.8572,4.8572,2.10358,2.1328
47,6.14458,4.83379,4.83379,2.06802,2.09813
47,6.2008,4.81038,4.81038,2.03246,2.06345
47,6.25703,4.78697,4.78697,1.9969,2.02877
47,6.31325,4.76356,4.76356,1.96134,1.99409
47,6.36948,4.74015,4.74015,1.92578,1.95942
47,6.4257,4.71674,4.71674,1.89021,1.92474
47,6.48193,4.69333,4.69333,1.85465,1.89006
47,6.53815,4.66992,4.66992,1.81909,1.85538
47,6.59438,4.64651,4.64651,1.78353,1.82071
47,6.6506,4.6231,4.6231,1.74797,1.78603
47,6.70683,4.59969,4.59969,1.71241,1.75135
47,6.76305,4.57628,4.57628,1.67685,1.71667
47,6.81928,4.55287,4.55287,1.64128,1.68199
47,6.8755,4.52946,4.52946,1.60572,1.64732
47,6.93173,4.50605,4.50605,1.57016,1.61264
47,6.98795,4.48265,4.48265,1.5346,1.57796
47,7,4.47763,4.47763,1.52698,1.57053
47,7.04418,4.45924,4.45924,1.49904,1.54328
47,7.1004,4.43583,4.43583,1.46348,1.50861
47,7.15663,4.41242,4.41242,1.42792,1.47393
47,7.21285,4.38901,4.38901,1.39235,1.43925
47,7.26908,4.3656,4.3656,1.35679,1.40457
47,7.3253,4.34219,4.34219,1.32123,1.36989
47,7.38153,4.31878,4.31878,1.28567,1.33522
47,7.43775,4.29537,4.29537,1.25011,1.30054
47,7.49398,4.27196,4.27196,1.21455,1.26586
47,7.5502,4.24855,4.24855,1.17899,1.23118
47,7.60643,4.22514,4.22514,1.14342,1.1965
47,7.66265,4.20173,4.20173,1.10786,1.16183
47,7.71888,4.17832,4.17832,1.0723,1.12715
47,7.7751,4.15491,4.15491,1.03674,1.09247
47,7.83133,4.1315,4.1315,1.00118,1.05779
47,7.88755,4.10809,4.10809,0.965615,1.02311
47,7.94378,4.08468,4.08468,0.930054,0.988437
47,8,4.06127,4.06127,0.894492,0.953759
48,-10,1.38479,1.38479,1.3669,1.36356
48,-9.95181,1.38479,1.38479,1.3669,1.36356
48,-9.90361,1.38479,1.38479,1.3669,1.36356
48,-9.85542,1.38479,1.38479,1.3669,1.36356
48,-9.80723,1.38479,1.38479,1.3669,1.36356
48,-9.75904,1.38479,1.38479,1.3669,1.36356
48,-9.71084,1.38479,1.38479,1.3669,1.36356
48,-9.66265,1.38479,1.38479,1.3669,1.36356
48,-9.61446,1.38479,1.38479,1.3669,1.36356
48,-9.56627,1.38479,1.38479,1.3669,1.36356
48,-9.51807,1.38479,1.38479,1.3669,1.36356
48,-9.46988,1.38479,1.38479,1.3669,1.36356
48,-9.42169,1.38479,1.38479,1.3669,1.36356
48,-9.37349,1.38479,1.38479,1.3669,1.36356
48,-9.3253,1.38479,1.38479,1.3669,1.36356
48,-9.27711,1.38479,1.38479,1.3669,1.36356
48,-9.22892,1.38479,1.38479,1.3669,1.36356
48,-9.18072,1.38479,1.38479,1.3669,1.36356
48,-9.13253,1.38479,1.38479,1.3669,1.36356
48,-9.08434,1.38479,1.38479,1.3669,1.36356
48,-9.03614,1.38479,1.38479,1.3669,1.36356
48,-9,1.38479,1.38479,1.3669,1.36356
48,-8.98795,1.38479,1.38479,1.3669,1.36356
48,-8.93976,1.38479,1.38479,1.3669,1.36356
48,-8.89157,1.38479,1.38479,1.3669,1.36356
48,-8.84337,1.38479,1.38479,1.3669,1.36356
48,-8.79518,1.38479,1.38479,1.3669,1.36356
48,-8.74699,1.38479,1.38479,1.3669,1.36356
48,-8.6988,1.38479,1.38479,1.3669,1.36356
48,-8.6506,1.38479,1.38479,1.3669,1.36356
48,-8.60241,1.38479,1.38479,1.3669,1.36356
48,-8.55422,1.38479,1.38479,1.3669,1.36356
48,-8.50602,1.38479,1.38479,1.3669,1.36351
48,-8.45783,1.38479,1.38479,1.3669,1.36881
48,-8.40964,1.38479,1.38479,1.3669,1.40832
48,-8.36145,1.38479,1.38479,1.3669,1.48979
48,-8.31325,1.38479,1.38479,1.3669,1.60052
48,-8.26506,1.38479,1.38479,1.3669,1.72571
48,-8.21687,1.38479,1.38479,1.3669,1.85633
48,-8.16867,1.38479,1.38479,1.3669,1.98837
48,-8.12048,1.38479,1.38479,1.3669,2.12046
48,-8.07229,1.38479,1.38479,1.3669,2.25228
48,-8.0241,1.38479,1.38479,1.36759,2.38382
48,-8,1.38479,1.38479,1.37515,2.44949
48,-7.9759,1.38479,1.38479,1.39336,2.5151
48,-7.92771,1.38479,1.38479,1.46514,2.64613
48,-7.87952,1.38479,1.38479,1.57403,2.77688
48,-7.83133,1.38479,1.38479,1.7026,2.90728
48,-7.78313,1.38479,1.38479,1.83884,3.03726
48,-7.73494,1.38479,1.38479,1.9772,3.16669
48,-7.68675,1.38479,1.38479,2.11574,3.29545
48,-7.63855,1.38479,1.38479,2.25399,3.42342
48,-7.59036,1.38479,1.38479,2.39191,3.55042
48,-7.54217,1.38479,1.38479,2.52956,3.67631
48,-7.49398,1.38479,1.38479,2.66694,3.80092
48,-7.44578,1.38479,1.38479,2.80403,3.92409
48,-7.39759,1.38479,1.38479,2.94076,4.04565
48,-7.3494,1.38479,1.38479,3.07704,4.16545
48,-7.3012,1.38479,1.38479,3.21273,4.28333
48,-7.25301,1.38479,1.38479,3.34772,4.39917
48,-7.20482,1.38479,1.38479,3.48184,4.51282
48,-7.15663,1.38479,1.38479,3.61494,4.62418
48,-7.10843,1.38479,1.38479,3.74683,4.73314
48,-7.06024,1.38479,1.38479,3.87735,4.8396
48,-7.01205,1.38479,1.38479,4.00632,4.94348
48,-7,1.38479,1.38479,4.0383,4.96904
48,-6.96386,1.38479,1.38479,4.13357,5.04471
48,-6.91566,1.38479,1.38479,4.25893,5.14324
48,-6.86747,1.38479,1.38479,4.38226,5.23901
48,-6.81928,1.38479,1.38479,4.5034,5.33198
48,-6.77108,1.38479,1.38479,4.62222,5.42212
48,-6.72289,1.38479,1.38479,4.73861,5.50941
48,-6.6747,1.38479,1.38479,4.85246,5.59384
48,-6.62651,1.38479,1.38479,4.96367,5.6754
48,-6.57831,1.38479,1.38479,5.07217,5.75408
48,-6.53012,1.38479,1.38479,5.17787,5.82989
48,-6.48193,1.38479,1.38479,5.28073,5.90285
48,-6.43373,1.38479,1.38479,5.38069,5.97297
48,-6.38554,1.38479,1.38479,5.47771,6.04027
48,-6.33735,1.38479,1.38479,5.57176,6.10477
48,-6.28916,1.38479,1.38479,5.66283,6.16651
48,-6.24096,1.38479,1.38479,5.75089,6.22551
48,-6.19277,1.38479,1.38479,5.83595,6.28181
48,-6.14458,1.38479,1.38479,5.91799,6.33545
48,-6.09639,1.38479,1.38479,5.99704,6.38647
48,-6.04819,1.38479,1.38479,6.07309,6.43491
48,-6,1.38479,1.38479,6.14617,6.48081
48,-5.95181,1.38479,1.38479,6.21629,6.52422
48,-5.90361,1.38479,1.38479,6.28349,6.56518
48,-5.85542,1.38479,1.38479,6.34778,6.60375
48,-5.80723,1.38479,1.38479,6.4092,6.63997
48,-5.75904,1.38479,1.38479,6.46779,6.67389
48,-5.71084,1.38479,1.38479,6.52359,6.70557
48,-5.66265,1.38479,1.38479,6.57662,6.73506
48,-5.61446,1.38479,1.38479,6.62693,6.7624
48,-5.56627,1.38479,1.38479,6.67457,6.78766
48,-5.51807,1.38479,1.38479,6.71958,6.81088
48,-5.46988,1.38479,1.38479,6.762,6.83212
48,-5.42169,1.38479,1.38479,6.80189,6.85143
48,-5.37349,1.38479,1.38479,6.83929,6.86887
48,-5.3253,1.38479,1.38479,6.87425,6.8845
48,-5.27711,1.38479,1.38479,6.90682,6.89836
48,-5.22892,1.38479,1.38479,6.93706,6.91051
48,-5.18072,1.38479,1.38479,6.96502,6.92101
48,-5.13253,1.38479,1.38479,6.99074,6.92991
48,-5.08434,1.38479,1.38479,7.0143,6.93726
48,-5.03614,1.38479,1.38479,7.03573,6.94311
48,-4.98795,1.38492,1.38492,7.0551,6.94753
48,-4.93976,1.40716,1.40716,7.07247,6.95055
48,-4.89157,1.4843,1.4843,7.08788,6.95224
48,-4.84337,1.60844,1.60844,7.10141,6.95264
48,-4.79518,1.75666,1.75666,7.1131,6.95181
48,-4.74699,1.91339,1.91339,7.12302,6.94978
48,-4.6988,2.07203,2.07203,7.13122,6.94661
48,-4.6506,2.23058,2.23058,7.13776,6.94236
48,-4.60241,2.38872,2.38872,7.14269,6.93705
48,-4.55422,2.54648,2.54648,7.14609,6.93074
48,-4.50602,2.70394,2.70394,7.14799,6.92348
48,-4.45783,2.86108,2.86108,7.14847,6.9153
48,-4.40964,3.01783,3.01783,7.14757,6.90624
48,-4.36145,3.17409,3.17409,7.14535,6.89636
48,-4.31325,3.32971,3.32971,7.14186,6.88568
48,-4.26506,3.48454,3.48454,7.13716,6.87424
48,-4.21687,3.63839,3.63839,7.13131,6.86208
48,-4.16867,3.79105,3.79105,7.12434,6.84924
48,-4.12048,3.94234,3.94234,7.11632,6.83575
48,-4.07229,4.09205,4.09205,7.10728,6.82164
48,-4.0241,4.23998,4.23998,7.09728,6.80694
48,-3.9759,4.38593,4.38593,7.08637,6.79169
48,-3.92771,4.52974,4.52974,7.07458,6.77592
48,-3.87952,4.67122,4.67122,7.06197,6.75965
48,-3.83133,4.81023,4.81023,7.04856,6.74291
48,-3.78313,4.94663,4.94663,7.03441,6.72572
48,-3.73494,5.08029,5.08029,7.01955,6.70811
48,-3.68675,5.2111,5.2111,7.00402,6.69011
48,-3.63855,5.33896,5.33896,6.98785,6.67173
48,-3.59036,5.4638,5.4638,6.97108,6.653
48,-3.54217,5.58553,5.58553,6.95375,6.63393
48,-3.49398,5.70411,5.70411,6.93587,6.61456
48,-3.44578,5.81947,5.81947,6.91749,6.59488
48,-3.39759,5.93159,5.93159,6.89863,6.57494
48,-3.3494,6.04042,6.04042,6.87932,6.55473
48,-3.3012,6.14595,6.14595,6.85958,6.53428
48,-3.25301,6.24816,6.24816,6.83945,6.51359
48,-3.20482,6.34704,6.34704,6.81894,6.49269
48,-3.15663,6.44258,6.44258,6.79807,6.47159
48,-3.10843,6.53478,6.53478,6.77687,6.45031
48,-3.06024,6.62365,6.62365,6.75536,6.42884
48,-3.01205,6.70919,6.70919,6.73355,6.40721
48,-3,6.73006,6.73006,6.72806,6.40177
48,-2.96386,6.79141,6.79141,6.71147,6.38542
48,-2.91566,6.87032,6.87032,6.68913,6.36348
48,-2.86747,6.94593,6.94593,6.66655,6.34141
48,-2.81928,7.01825,7.01825,6.64374,6.31922
48,-2.77108,7.08729,7.08729,6.62072,6.2969
48,-2.72289,7.15307,7.15307,6.5975,6.27448
48,-2.6747,7.2156,7.2156,6.57409,6.25195
48,-2.62651,7.2749,7.2749,6.55051,6.22932
48,-2.57831,7.33098,7.33098,6.52677,6.20661
48,-2.53012,7.38386,7.38386,6.50288,6.18381
48,-2.48193,7.43356,7.43356,6.47884,6.16093
48,-2.43373,7.48011,7.48011,6.45467,6.13798
48,-2.38554,7.52354,7.52354,6.43038,6.11496
48,-2.33735,7.56387,7.56387,6.40598,6.09188
48,-2.28916,7.60115,7.60115,6.38146,6.06874
48,-2.24096,7.63541,7.63541,6.35685,6.04555
48,-2.19277,7.66671,7.66671,6.33214,6.0223
48,-2.14458,7.69511,7.69511,6.30734,5.99901
48,-2.09639,7.72068,7.72068,6.28247,5.97567
48,-2.04819,7.74347,7.74347,6.25752,5.9523
48,-2,7.76358,7.76358,6.2325,5.92888
48,-1.95181,7.78108,7.78108,6.20741,5.90543
48,-1.90361,7.79607,7.79607,6.18226,5.88195
48,-1.85542,7.80865,7.80865,6.15706,5.85844
48,-1.80723,7.81892,7.81892,6.13181,5.8349
48,-1.75904,7.82698,7.82698,6.1065,5.81133
48,-1.71084,7.83294,7.83294,6.08115,5.78774
48,-1.66265,7.83691,7.83691,6.05576,5.76413
48,-1.61446,7.839,7.839,6.03033,5.7405
48,-1.56627,7.83933,7.83933,6.00487,5.71685
48,-1.51807,7.83799,7.83799,5.97937,5.69318
48,-1.46988,7.8351,7.8351,5.95384,5.66949
48,-1.42169,7.83075,7.83075,5.92828,5.64579
48,-1.37349,7.82506,7.82506,5.90269,5.62207
48,-1.3253,7.81812,7.81812,5.87708,5.59834
48,-1.27711,7.81002,7.81002,5.85145,5.5746
48,-1.22892,7.80085,7.80085,5.8258,5.55085
48,-1.18072,7.79069,7.79069,5.80012,5.52709
48,-1.13253,7.77963,7.77963,5.77443,5.50331
48,-1.08434,7.76773,7.76773,5.74872,5.47953
48,-1.03614,7.75507,7.75507,5.723,5.45574
48,-1,7.74512,7.74512,5.70369,5.4379
48,-0.987952,7.74172,7.74172,5.69726,5.43195
48,-0.939759,7.72772,7.72772,5.6715,5.40814
48,-0.891566,7.71315,7.71315,5.64574,5.38433
48,-0.843373,7.69805,7.69805,5.61996,5.36052
48,-0.795181,7.68247,7.68247,5.59417,5.33669
48,-0.746988,7.66645,7.66645,5.56838,5.31287
48,-0.698795,7.65003,7.65003,5.54257,5.28904
48,-0.650602,7.63326,7.63326,5.51676,5.2652
48,-0.60241,7.61616,7.61616,5.49093,5.24136
48,-0.554217,7.59876,7.59876,5.4651,5.21751
48,-0.506024,7.5811,7.5811,5.43927,5.19367
48,-0.457831,7.5632,7.5632,5.41342,5.16982
48,-0.409639,7.54509,7.54509,5.38758,5.14596
48,-0.361446,7.52678,7.52678,5.36172,5.12211
48,-0.313253,7.50829,7.50829,5.33587,5.09825
48,-0.26506,7.48964,7.48964,5.31,5.07439
48,-0.216867,7.47085,7.47085,5.28414,5.05052
48,-0.168675,7.45194,7.45194,5.25826,5.02666
48,-0.120482,7.4329,7.4329,5.23239,5.00279
48,-0.0722892,7.41377,7.41377,5.20651,4.97892
48,-0.0240964,7.39453,7.39453,5.18063,4.95505
48,0,7.38489,7.38489,5.16769,4.94312
48,0.0240964,7.37522,7.37522,5.15475,4.93118
48,0.0722892,7.35583,7.35583,5.12886,4.90731
48,0.120482,7.33637,7.33637,5.10297,4.88343
48,0.168675,7.31685,7.31685,5.07708,4.85956
48,0.216867,7.29728,7.29728,5.05119,4.83568
48,0.26506,7.27765,7.27765,5.0253,4.8118
48,0.313253,7.25799,7.25799,4.9994,4.78792
48,0.361446,7.23828,7.23828,4.9735,4.76404
48,0.409639,7.21854,7.21854,4.9476,4.74016
48,0.457831,7.19876,7.19876,4.9217,4.71628
48,0.506024,7.17896,7.17896,4.8958,4.6924
48,0.554217,7.15913,7.15913,4.8699,4.66852
48,0.60241,7.13927,7.13927,4.84399,4.64464
48,0.650602,7.1194,7.1194,4.81809,4.62075
48,0.698795,7.09951,7.09951,4.79218,4.59687
48,0.746988,7.0796,7.0796,4.76628,4.57299
48,0.795181,7.05967,7.05967,4.74037,4.5491
48,0.843373,7.03974,7.03974,4.71446,4.52522
48,0.891566,7.01979,7.01979,4.68855,4.50133
48,0.939759,6.99982,6.99982,4.66264,4.47745
48,0.987952,6.97985,6.97985,4.63673,4.45356
48,1,6.97486,6.97486,4.63025,4.44759
48,1.03614,6.95987,6.95987,4.61082,4.42967
48,1.08434,6.93988,6.93988,4.58491,4.40579
48,1.13253,6.91989,6.91989,4.559,4.3819
48,1.18072,6.89988,6.89988,4.53308,4.35801
48,1.22892,6.87988,6.87988,4.50717,4.33413
48,1.27711,6.85986,6.85986,4.48126,4.31024
48,1.3253,6.83984,6.83984,4.45535,4.28635
48,1.37349,6.81982,6.81982,4.42943,4.26247
48,1.42169,6.79979,6.79979,4.40352,4.23858
48,1.46988,6.77976,6.77976,4.3776,4.21469
48,1.51807,6.75973,6.75973,4.35169,4.1908
48,1.56627,6.73969,6.73969,4.32578,4.16692
48,1.61446,6.71965,6.71965,4.29986,4.14303
48,1.66265,6.69961,6.69961,4.27395,4.11914
48,1.71084,6.67957,6.67957,4.24803,4.09525
48,1.75904,6.65952,6.65952,4.22212,4.07136
48,1.80723,6.63948,6.63948,4.1962,4.04747
48,1.85542,6.61943,6.61943,4.17029,4.02359
48,1.90361,6.59938,6.59938,4.14437,3.9997
48,1.95181,6.57933,6.57933,4.11845,3.97581
48,2,6.55927,6.55927,4.09254,3.95192
49,-6,1.38479,1.38479,1.39779,1.38882
49,-5.93574,1.38479,1.38479,1.39779,1.38882
49,-5.87149,1.38479,1.38479,1.39779,1.38882
49,-5.80723,1.38479,1.38479,1.39779,1.38882
49,-5.74297,1.38479,1.38479,1.39779,1.38882
49,-5.67871,1.38479,1.38479,1.39779,1.38882
49,-5.61446,1.38479,1.38479,1.39779,1.38882
49,-5.5502,1.38479,1.38479,1.39779,1.38882
49,-5.48594,1.38479,1.38479,1.39779,1.38882
49,-5.42169,1.38479,1.38479,1.39779,1.38882
49,-5.35743,1.38479,1.38479,1.39779,1.38882
49,-5.29317,1.38479,1.38479,1.39779,1.38882
49,-5.22892,1.38479,1.38479,1.39779,1.38882
49,-5.16466,1.38479,1.38479,1.39779,1.38882
49,-5.1004,1.38479,1.38479,1.39779,1.38882
49,-5.03614,1.38479,1.38479,1.39779,1.38882
49,-4.97189,1.38743,1.38743,1.39779,1.38882
49,-4.90763,1.45232,1.45232,1.39779,1.38882
49,-4.84337,1.60844,1.60844,1.39779,1.38863
49,-4.77912,1.80843,1.80843,1.39779,1.42258
49,-4.71486,2.01911,2.01911,1.39779,1.55443
49,-4.6506,2.23058,2.23058,1.39779,1.748
49,-4.58635,2.44134,2.44134,1.40045,1.95943
49,-4.52209,2.65149,2.65149,1.47178,2.17304
49,-4.45783,2.86108,2.86108,1.64052,2.38599
49,-4.39357,3.06998,3.06998,1.85233,2.59825
49,-4.32932,3.27792,3.27792,2.07317,2.80994
49,-4.26506,3.48454,3.48454,2.29416,3.021
49,-4.2008,3.68942,3.68942,2.51433,3.23115
49,-4.13655,3.89208,3.89208,2.73386,3.44004
49,-4.07229,4.09205,4.09205,2.9528,3.64726
49,-4.00803,4.28886,4.28886,3.17093,3.85232
49,-4,4.31321,4.31321,3.19813,3.87778
49,-3.94378,4.48205,4.48205,3.38795,4.05474
49,-3.87952,4.67122,4.67122,3.60341,4.25402
49,-3.81526,4.85599,4.85599,3.81685,4.44969
49,-3.751,5.03604,5.03604,4.02776,4.64131
49,-3.68675,5.2111,5.2111,4.23562,4.82851
49,-3.62249,5.38091,5.38091,4.43993,5.01092
49,-3.55823,5.5453,5.5453,4.64023,5.18825
49,-3.49398,5.70411,5.70411,4.83609,5.36025
49,-3.42972,5.85721,5.85721,5.02716,5.5267
49,-3.36546,6.00451,6.00451,5.21309,5.68744
49,-3.3012,6.14595,6.14595,5.39362,5.84233
49,-3.23695,6.28149,6.28149,5.56852,5.99126
49,-3.17269,6.4111,6.4111,5.73758,6.13416
49,-3.10843,6.53478,6.53478,5.90067,6.27098
49,-3.04418,6.65254,6.65254,6.05765,6.40168
49,-2.97992,6.76437,6.76437,6.20843,6.52625
49,-2.91566,6.87032,6.87032,6.35295,6.64468
49,-2.85141,6.9704,6.9704,6.49115,6.75698
49,-2.78715,7.06464,7.06464,6.62298,6.86315
49,-2.72289,7.15307,7.15307,6.74843,6.96322
49,-2.65863,7.23572,7.23572,6.86747,7.05719
49,-2.59438,7.31264,7.31264,6.98007,7.1451
49,-2.53012,7.38386,7.38386,7.08621,7.22696
49,-2.46586,7.44943,7.44943,7.18587,7.3028
49,-2.40161,7.50941,7.50941,7.27902,7.37265
49,-2.33735,7.56387,7.56387,7.36563,7.43656
49,-2.27309,7.6129,7.6129,7.44568,7.49457
49,-2.20884,7.65661,7.65661,7.51913,7.54675
49,-2.14458,7.69511,7.69511,7.58599,7.59319
49,-2.08032,7.72858,7.72858,7.64627,7.63399
49,-2.01606,7.75717,7.75717,7.7,7.6693
49,-1.95181,7.78108,7.78108,7.74725,7.69925
49,-1.88755,7.80053,7.80053,7.78813,7.72403
49,-1.82329,7.81575,7.81575,7.82279,7.74384
49,-1.75904,7.82698,7.82698,7.85143,7.75891
49,-1.69478,7.83448,7.83448,7.87427,7.76947
49,-1.63052,7.83851,7.83851,7.8916,7.77578
49,-1.56627,7.83933,7.83933,7.9037,7.77811
49,-1.50201,7.83719,7.83719,7.9109,7.77672
49,-1.43775,7.83236,7.83236,7.91356,7.77189
49,-1.37349,7.82506,7.82506,7.912,7.76387
49,-1.30924,7.81555,7.81555,7.90659,7.75292
49,-1.24498,7.80402,7.80402,7.89766,7.73929
49,-1.18072,7.79069,7.79069,7.88554,7.72323
49,-1.11647,7.77575,7.77575,7.87055,7.70495
49,-1.05221,7.75937,7.75937,7.85298,7.68466
49,-0.987952,7.74172,7.74172,7.8331,7.66257
49,-0.923695,7.72293,7.72293,7.81117,7.63884
49,-0.859438,7.70314,7.70314,7.78742,7.61365
49,-0.795181,7.68247,7.68247,7.76205,7.58714
49,-0.730924,7.66102,7.66102,7.73525,7.55946
49,-0.666667,7.63888,7.63888,7.7072,7.53073
49,-0.60241,7.61616,7.61616,7.67804,7.50106
49,-0.538153,7.5929,7.5929,7.64791,7.47056
49,-0.473896,7.5692,7.5692,7.61692,7.43931
49,-0.409639,7.54509,7.54509,7.58518,7.4074
49,-0.345382,7.52063,7.52063,7.55279,7.37491
49,-0.281124,7.49587,7.49587,7.51983,7.3419
49,-0.216867,7.47085,7.47085,7.48637,7.30842
49,-0.15261,7.4456,7.4456,7.45246,7.27453
49,-0.0883534,7.42016,7.42016,7.41818,7.24028
49,-0.0240964,7.39453,7.39453,7.38356,7.20571
49,0,7.38489,7.38489,7.3705,7.19267
49,0.0401606,7.36876,7.36876,7.34865,7.17085
49,0.104418,7.34286,7.34286,7.31348,7.13574
49,0.168675,7.31685,7.31685,7.27809,7.10041
49,0.232932,7.29074,7.29074,7.24251,7.06488
49,0.297189,7.26455,7.26455,7.20676,7.02917
49,0.361446,7.23828,7.23828,7.17087,6.99331
49,0.425703,7.21195,7.21195,7.13484,6.95732
49,0.48996,7.18556,7.18556,7.09871,6.9212
49,0.554217,7.15913,7.15913,7.06247,6.88497
49,0.618474,7.13265,7.13265,7.02615,6.84866
49,0.682731,7.10614,7.10614,6.98976,6.81225
49,0.746988,7.0796,7.0796,6.9533,6.77578
49,0.811245,7.05303,7.05303,6.91679,6.73923
