rep,id,eta_tin,eta_iniT,eta_iniI,eta_beta,eta_rhoX,eta_k,eta_delta,eta_p,eta_c,eta_sigmaX,eta_phiX,eta_dX,source
2,34,0.0213861874797417,0,0,-0.120954430619956,0,0,0.0990689234432898,0.109202680696883,0,0,0,0,Neant
3,34,-0.103634544040334,0,0,0.111015542139695,0,0,-0.389029903189565,-0.176958037020219,0,0,0,0,Neant
4,34,0.0169320154634873,0,0,0.365304868862227,0,0,0.330251742966616,0.134938643076916,0,0,0,0,Neant
5,34,-0.0755644090530307,0,0,-0.283482980184323,0,0,0.113344637900804,0.189239871586539,0,0,0,0,Neant
6,34,0.103789305251309,0,0,0.010383353802102,0,0,-0.117555637969007,-0.317491685692073,0,0,0,0,Neant
7,34,0.133387424772031,0,0,0.0507315202749248,0,0,1.15865301744788,0.0420542140855086,0,0,0,0,Neant
8,34,0.0354036296327472,0,0,0.4798268993269,0,0,0.215607212858706,-0.108643429393076,0,0,0,0,Neant
9,34,-0.0921838770581643,0,0,-0.151827581202514,0,0,0.112878783573257,0.359238603909097,0,0,0,0,Neant
10,34,0.0806893096475138,0,0,0.0441273796947303,0,0,0.593974848919248,-0.203870764445793,0,0,0,0,Neant
11,34,-0.0778189246305134,0,0,0.360324557567837,0,0,0.0639775785499696,-0.116710908891257,0,0,0,0,Neant
12,34,0.0395562465230969,0,0,-0.451808952780506,0,0,0.237873787725423,-0.088877910783482,0,0,0,0,Neant
13,34,-0.126275552754714,0,0,-0.0794757745563067,0,0,0.00506891435179788,0.104368572736677,0,0,0,0,Neant
14,34,-0.0433501757815365,0,0,-0.22231181972912,0,0,-0.178716332135048,0.000185973861474931,0,0,0,0,Neant
15,34,-0.0824636131901291,0,0,1.22733679079367,0,0,-0.0225859990227094,-0.12933539672117,0,0,0,0,Neant
16,34,0.0459848448094937,0,0,-0.615852396025646,0,0,-0.0913652471542132,0.0219216836148803,0,0,0,0,Neant
17,34,-0.0306745132960219,0,0,0.253455978463831,0,0,0.0723478821751229,-0.161510946265585,0,0,0,0,Neant
18,34,0.00742826117959185,0,0,-0.0933020031061961,0,0,-0.177953232246168,-0.135899347983407,0,0,0,0,Neant
19,34,0.00851674265878193,0,0,-0.104071762169817,0,0,0.776216841820894,0.104374119982384,0,0,0,0,Neant
20,34,0.0307783912101138,0,0,-0.13361062827561,0,0,-0.0296028640453464,-0.210029475956561,0,0,0,0,Neant
21,34,0.0783875881522465,0,0,-0.0606350810917176,0,0,0.681656766321025,0.0655617830057835,0,0,0,0,Neant
1,35,0.0617776716401551,0,0,-0.0705059416976165,0,0,0.125160825176286,0.00947695321482184,0,0,0,0,Neant
2,35,0.0795864150893944,0,0,-0.0445297088915023,0,0,0.213561654420028,0.165688692679109,0,0,0,0,Neant
3,35,0.104637521457454,0,0,0.106353939164143,0,0,0.0417229632853869,0.118209616706766,0,0,0,0,Neant
4,35,-0.00789099345686169,0,0,0.465118371652348,0,0,0.0921825399143742,0.059239202997761,0,0,0,0,Neant
5,35,0.043892946938226,0,0,-0.200724818002205,0,0,-0.186537554590788,-0.0396706473247473,0,0,0,0,Neant
6,35,0.0299910707326682,0,0,0.223671403691865,0,0,0.173224709001812,-0.0164902326917389,0,0,0,0,Neant
7,35,0.0149645235792819,0,0,-0.126034635151135,0,0,0.550456130575066,0.229726068334308,0,0,0,0,Neant
8,35,0.0412360287476919,0,0,0.112325916865814,0,0,-0.0475641989743407,0.18515868379551,0,0,0,0,Neant
9,35,-0.0284346789034055,0,0,-0.256984113085906,0,0,0.266049779807754,-0.00998770890553069,0,0,0,0,Neant
10,35,0.0521127681372767,0,0,0.0428097233633646,0,0,0.378873634177404,0.143599137453364,0,0,0,0,Neant
11,35,0.113867316747352,0,0,0.213210933123768,0,0,1.25243991121484,0.0795796523119499,0,0,0,0,Neant
12,35,0.0482201341459361,0,0,-0.119011532470663,0,0,0.165410188964769,-0.258085794171045,0,0,0,0,Neant
13,35,0.0175083878511881,0,0,0.258921708191441,0,0,0.131887214497333,0.125363213575233,0,0,0,0,Neant
14,35,-0.0356461757225776,0,0,0.569084460038065,0,0,0.368978224891057,-0.00707556810670903,0,0,0,0,Neant
15,35,-0.0026641352165137,0,0,-0.437032148700957,0,0,0.298270435590369,-0.0242458563033903,0,0,0,0,Neant
16,35,-0.032091093575555,0,0,0.350975782919278,0,0,0.562841435394895,-0.0108651510556165,0,0,0,0,Neant
17,35,0.101849160805603,0,0,0.176082825892751,0,0,0.389619155296979,0.0320209068251055,0,0,0,0,Neant
18,35,-0.0517141992703068,0,0,-0.585298855485899,0,0,-0.271431592405806,0.091088836466501,0,0,0,0,Neant
19,35,0.0348505530274479,0,0,-0.545642337500967,0,0,0.0965501339262463,-0.0713348106895195,0,0,0,0,Neant
20,35,0.087282565772545,0,0,0.126360678163497,0,0,0.251326694984345,-0.0349032617998742,0,0,0,0,Neant
21,35,0.00442792030855724,0,0,0.525788163078646,0,0,0.225567307900544,0.154293605063058,0,0,0,0,Neant
1,36,0.03479473192167,0,0,-0.292741924741769,0,0,-0.502830373723443,-0.11502318295525,0,0,0,0,Neant
2,36,0.117841089866578,0,0,0.231432417891688,0,0,-0.472864138827423,-0.0826045899281607,0,0,0,0,Neant
3,36,-0.0466195199344616,0,0,0.613245056186741,0,0,-0.936333740976827,0.175793630753555,0,0,0,0,Neant
4,36,-0.118295718865223,0,0,0.393988038815463,0,0,-1.13868566189883,-0.0213320926393121,0,0,0,0,Neant
5,36,-0.0268258710985455,0,0,0.503252769598581,0,0,-0.764591261934739,0.211677322301686,0,0,0,0,Neant
6,36,0.0796279369700514,0,0,0.604325921478783,0,0,-0.479693637333821,0.00206225837536095,0,0,0,0,Neant
7,36,0.188838330256114,0,0,0.0837163485123279,0,0,-0.867290997144007,0.0215432905087261,0,0,0,0,Neant
8,36,0.024496512745545,0,0,-0.199327056409459,0,0,-0.500383558701819,0.204948623334154,0,0,0,0,Neant
9,36,-0.0441904560505438,0,0,0.633975201784325,0,0,-0.484901114674431,0.119309717990382,0,0,0,0,Neant
10,36,0.0371941475513332,0,0,0.545548981555738,0,0,-1.25668728573002,-0.0115383144652808,0,0,0,0,Neant
11,36,-0.0225058488359056,0,0,0.228023873909894,0,0,-2.05186097193839,0.0031531095897073,0,0,0,0,Neant
12,36,0.126129210835032,0,0,0.539089666909577,0,0,-0.838642432820308,-0.0406108630308155,0,0,0,0,Neant
13,36,0.186609181734352,0,0,0.33899274959988,0,0,0.0225335956928309,0.196468465305889,0,0,0,0,Neant
14,36,-0.00616141919153165,0,0,0.966828597838016,0,0,-0.845824191076476,-0.16121177818988,0,0,0,0,Neant
15,36,0.0150549705716711,0,0,0.00703053117647548,0,0,-1.22088681906381,-0.247369304317895,0,0,0,0,Neant
16,36,0.0950569206539865,0,0,-0.16754130984236,0,0,-1.24346511505632,-0.115964059231305,0,0,0,0,Neant
17,36,0.0227339171297395,0,0,-0.348315186566665,0,0,-0.82299113923707,-0.0563966232147914,0,0,0,0,Neant
18,36,-0.0233117793355231,0,0,-0.213051959934863,0,0,-0.775020574356605,0.201800030879374,0,0,0,0,Neant
19,36,0.0897421162144638,0,0,-0.637517898313478,0,0,-1.0602496137223,0.154032941638395,0,0,0,0,Neant
20,36,0.129995747129968,0,0,0.211657595908516,0,0,-0.357701782872824,0.28117077567492,0,0,0,0,Neant
21,36,-0.0452547929335313,0,0,0.250402139160525,0,0,-1.18894739193842,-0.195052160400065,0,0,0,0,Neant
1,37,0.0139146665093876,0,0,0.0681891754114891,0,0,-0.799197401813773,0.101683837560738,0,0,0,0,Neant
2,37,0.00103980916563216,0,0,-0.254058515270527,0,0,-0.502613760656791,-0.252174701891427,0,0,0,0,Neant
3,37,-0.0744972816269212,0,0,0.227984311124344,0,0,0.309323776686196,0.354620518162076,0,0,0,0,Neant
4,37,-0.00681846002103255,0,0,0.626489250430942,0,0,0.178743280888598,0.189556376332826,0,0,0,0,Neant
5,37,-0.00350284092904262,0,0,0.366063223602349,0,0,0.194481126684732,-0.0301783149011541,0,0,0,0,Neant
6,37,-0.0187157413250617,0,0,-0.175226971281099,0,0,-0.137558691395231,-0.0364062238066877,0,0,0,0,Neant
7,37,-0.0688017439709752,0,0,0.207398379672646,0,0,-0.228665791711021,-0.119857053688277,0,0,0,0,Neant
8,37,-0.0403575488760791,0,0,0.407375614204874,0,0,-0.0187759455652917,-0.137268451444085,0,0,0,0,Neant
9,37,0.0415738362997885,0,0,-0.361509672737129,0,0,-0.0261719351464106,-0.00101257410887469,0,0,0,0,Neant
10,37,0.0155691606353328,0,0,-0.470330252957214,0,0,1.37823778070438,0.49036419273369,0,0,0,0,Neant
11,37,-0.121429583258843,0,0,-0.0636795432946793,0,0,0.245896204942542,-0.0744918360537502,0,0,0,0,Neant
12,37,-0.0772009952027002,0,0,-0.398703110649287,0,0,0.149583781792547,0.113456322348369,0,0,0,0,Neant
13,37,0.091854772952042,0,0,0.480122393048066,0,0,-0.497168052201841,0.11388724309518,0,0,0,0,Neant
14,37,0.106104960365228,0,0,-0.183413366678548,0,0,1.23042246851536,0.188195493706463,0,0,0,0,Neant
15,37,-0.00663702854380734,0,0,0.260396815241464,0,0,0.436413903020724,-0.0469871568747082,0,0,0,0,Neant
16,37,-0.128826177984577,0,0,0.0155846594373492,0,0,-0.417586166210288,0.176107889549507,0,0,0,0,Neant
17,37,0.0941095447288854,0,0,0.468411390854969,0,0,0.0220439382059322,-0.126566622417662,0,0,0,0,Neant
18,37,-0.173643185604648,0,0,0.151612431979092,0,0,-0.126925596536232,0.0837095569880648,0,0,0,0,Neant
19,37,0.0463736926301387,0,0,0.636418090732265,0,0,0.0656014868092372,-0.199193781796685,0,0,0,0,Neant
20,37,-0.0777393811310118,0,0,-0.0450387805810606,0,0,0.834977063399547,0.106138718500282,0,0,0,0,Neant
21,37,0.0175878061890566,0,0,0.528697153612786,0,0,0.0678338537208739,0.139699931777272,0,0,0,0,Neant
1,38,-0.108307429941551,0,0,-0.454214370858222,0,0,-0.296279437741716,0.0526069333621709,0,0,0,0,Neant
2,38,0.0548380411900049,0,0,0.498889513645651,0,0,0.946652576160624,-0.0557069842252459,0,0,0,0,Neant
3,38,-0.0458757919497395,0,0,0.380029876213854,0,0,0.298132048161732,0.0909115359394034,0,0,0,0,Neant
4,38,0.0700757872841776,0,0,-0.108355415441313,0,0,0.312960433611118,0.268531317525082,0,0,0,0,Neant
5,38,-0.0518627464971952,0,0,-0.333307500347762,0,0,0.267358862544275,-0.145162760902343,0,0,0,0,Neant
6,38,0.187905552882308,0,0,-0.0163053639184916,0,0,0.544210151120525,-0.104024230533338,0,0,0,0,Neant
7,38,-0.0490202730793655,0,0,0.342994146443383,0,0,0.392780759429292,-0.0313251373762262,0,0,0,0,Neant
8,38,-0.112930284416218,0,0,0.215175674044774,0,0,0.215801713897918,0.318600327591219,0,0,0,0,Neant
9,38,0.0252817974008236,0,0,0.231134695471348,0,0,0.57747851860442,0.104112528441071,0,0,0,0,Neant
10,38,-0.031311892636057,0,0,-0.489322880169173,0,0,0.054755479961087,-0.031168286228299,0,0,0,0,Neant
11,38,0.154663228333778,0,0,-0.748384034007418,0,0,0.659820367947658,-0.0140140368439356,0,0,0,0,Neant
12,38,0.0252744100892048,0,0,0.187346738988072,0,0,-0.00487551524069285,0.151069024525674,0,0,0,0,Neant
13,38,0.110322617912123,0,0,0.28776698374918,0,0,0.815243315561258,-0.218829102613193,0,0,0,0,Neant
14,38,0.0334707973556677,0,0,0.75286608562707,0,0,0.515809812592242,0.12981134206871,0,0,0,0,Neant
15,38,0.0737441512290123,0,0,0.52401298947825,0,0,0.34686576986846,0.00469397884042455,0,0,0,0,Neant
16,38,-0.0803459933277393,0,0,0.467423083480644,0,0,0.4276316171659,0.0237286758650044,0,0,0,0,Neant
17,38,-0.132410988736221,0,0,0.879893388261905,0,0,-0.299754007576169,-0.10205712480945,0,0,0,0,Neant
18,38,-0.00132293693630155,0,0,0.0380788462430416,0,0,0.605236502166002,-0.0131417300251173,0,0,0,0,Neant
19,38,-0.00602356206623338,0,0,-0.497572295096412,0,0,-0.214899571394,0.13700320373236,0,0,0,0,Neant
20,38,-0.0239721240287638,0,0,-0.134937291984473,0,0,1.10590800911362,0.240131596177792,0,0,0,0,Neant
21,38,0.126268617129176,0,0,0.383335833915301,0,0,0.714895261549379,-0.0515389040229514,0,0,0,0,Neant
1,39,0.0370010663026914,0,0,0.219319031413603,0,0,-0.544216684705985,0.132354130960747,0,0,0,0,Neant
2,39,0.140272132113696,0,0,0.00775133629319337,0,0,-0.586863478263924,-0.0416442490807636,0,0,0,0,Neant
3,39,0.072062478007224,0,0,-0.210410641382703,0,0,-1.02669935286993,0.0231863766012027,0,0,0,0,Neant
4,39,-0.00229668166716127,0,0,-0.67208662210692,0,0,-0.918609060272831,-0.119578255797694,0,0,0,0,Neant
5,39,0.00281446845262583,0,0,0.444604999566483,0,0,-0.302770802647989,0.149601519296799,0,0,0,0,Neant
6,39,0.116221146046807,0,0,0.0993184693732921,0,0,-0.549718071076377,0.00287385406248307,0,0,0,0,Neant
7,39,0.0722195878863736,0,0,-0.00633625566163221,0,0,-0.382666999871111,0.135444253492917,0,0,0,0,Neant
8,39,0.131628363491088,0,0,-0.13484198599222,0,0,-0.724592203557124,-0.136318065320061,0,0,0,0,Neant
9,39,-0.0134632883962385,0,0,-0.0387234804260099,0,0,-0.795989520289915,0.105215755080275,0,0,0,0,Neant
10,39,0.0209879761838597,0,0,0.317055697563096,0,0,-0.789112751413156,-0.0287858802185826,0,0,0,0,Neant
11,39,-0.0262020748508606,0,0,0.107133065858068,0,0,-0.791287419012438,0.0152490980199216,0,0,0,0,Neant
12,39,0.0349236937008778,0,0,0.0644383087412359,0,0,-0.489173858800902,0.115499909083988,0,0,0,0,Neant
13,39,-0.0342597075597163,0,0,0.259570586148692,0,0,-0.558693366372676,0.260322745386203,0,0,0,0,Neant
14,39,0.0792751443995159,0,0,0.206879175328836,0,0,-0.689973063645206,0.0613202634730975,0,0,0,0,Neant
15,39,0.0364481351233206,0,0,0.0862956015519549,0,0,-1.09565651478163,-0.0239175506331511,0,0,0,0,Neant
16,39,0.119354233507348,0,0,-0.0240639083198333,0,0,-0.817737085902309,-0.0804054087386959,0,0,0,0,Neant
17,39,-0.0582749734483281,0,0,0.310235083623858,0,0,-0.879267118520959,-0.0626105236896262,0,0,0,0,Neant
18,39,-0.0318440399439467,0,0,0.00397569306892631,0,0,-0.275316254028277,0.100432882201874,0,0,0,0,Neant
19,39,-0.00874804992918364,0,0,0.213643197859176,0,0,-0.948073689945125,-0.292181602834758,0,0,0,0,Neant
20,39,-0.00515709306018942,0,0,0.243826531158701,0,0,-0.774051110044757,0.0905354703542728,0,0,0,0,Neant
21,39,0.129956365689561,0,0,0.316056189203968,0,0,-0.514886220039099,-0.147355663487227,0,0,0,0,Neant
1,40,0.0648634852870054,0,0,0.421810516229805,0,0,0.573734484599491,-0.50344529313002,0,0,0,0,Neant
2,40,-0.116827850210904,0,0,-0.226469287015587,0,0,0.412863739962687,0.114964442397181,0,0,0,0,Neant
3,40,-0.048372689993188,0,0,-0.409791458201189,0,0,1.16951472723633,-0.167363657116815,0,0,0,0,Neant
4,40,-0.134832533807595,0,0,-0.00650193677805702,0,0,0.643530095704403,-0.148057757683133,0,0,0,0,Neant
5,40,-0.045932583711053,0,0,-0.148973594918026,0,0,0.392841259222599,-0.090056286055464,0,0,0,0,Neant
6,40,-0.0307354157826357,0,0,-0.852891580921853,0,0,1.44113122023807,0.110053207715828,0,0,0,0,Neant
7,40,-0.106209278936087,0,0,-0.986495368858757,0,0,0.912144721255589,0.0775933429999498,0,0,0,0,Neant
8,40,-0.0921060186744806,0,0,0.0449065164648715,0,0,0.507851830157294,0.00961130515647047,0,0,0,0,Neant
9,40,0.0468411074119824,0,0,0.0852981339830608,0,0,1.02478189711566,0.241665520901892,0,0,0,0,Neant
10,40,-0.113787503540463,0,0,-0.413529439901262,0,0,0.634619193038542,-0.11225653526886,0,0,0,0,Neant
11,40,-0.0656301200352723,0,0,-0.413529439901262,0,0,1.14454803361132,-0.149678164397602,0,0,0,0,Neant
12,40,-0.108586186308196,0,0,-0.35575866053807,0,0,0.392570419471808,-0.0428259508551233,0,0,0,0,Neant
13,40,-0.0754030961197051,0,0,-0.438860864660237,0,0,0.587083431376857,0.138134163956693,0,0,0,0,Neant
14,40,-0.035259215837838,0,0,-0.633800623884001,0,0,0.614409126069094,0.0996308834729742,0,0,0,0,Neant
15,40,-0.0698876891703608,0,0,0.145931144960021,0,0,0.606926969792147,0.049509736631809,0,0,0,0,Neant
16,40,0.0315808101461258,0,0,0.0399570393212683,0,0,1.08201609539212,-0.155538446154484,0,0,0,0,Neant
17,40,-0.0104841529896729,0,0,-0.0424271249136957,0,0,0.396173073983054,-0.270565740332431,0,0,0,0,Neant
18,40,-0.0794187439214009,0,0,0.418117902044682,0,0,0.421917324136759,0.000725306044131124,0,0,0,0,Neant
19,40,-0.116829592701498,0,0,-0.0887895291813512,0,0,0.338776131962231,0.0109244503384418,0,0,0,0,Neant
20,40,-0.0441000168186577,0,0,-0.502474445167328,0,0,0.661831521976711,0.0869507055120776,0,0,0,0,Neant
21,40,-0.0440812550184378,0,0,-0.536379579721167,0,0,1.68391988451086,0.0477795460779512,0,0,0,0,Neant
1,41,-0.00218863476138419,0,0,0.111741712243849,0,0,-0.210203415451335,-0.0677968451332949,0,0,0,0,Neant
2,41,-0.0128102450259897,0,0,0.445500262039771,0,0,-0.296669930740943,0.0416887559877696,0,0,0,0,Neant
3,41,0.0106397859496063,0,0,-0.258038768234164,0,0,0.143825213419254,0.14564103393338,0,0,0,0,Neant
4,41,-0.0497749416419956,0,0,-0.177427801567359,0,0,-0.0721312768855041,0.00880275652759105,0,0,0,0,Neant
5,41,-0.0585563416923064,0,0,0.0990777361745452,0,0,-0.510317026172123,-0.246783834358183,0,0,0,0,Neant
6,41,0.0326584933171095,0,0,-0.0342488378622243,0,0,-0.0842047910866117,0.0389240146720848,0,0,0,0,Neant
7,41,0.0128569466388681,0,0,-0.18889422886163,0,0,-0.183778931573408,-0.0685231116271273,0,0,0,0,Neant
8,41,0.0608225484985402,0,0,0.472330133371146,0,0,-0.316591586784527,-0.019065090958318,0,0,0,0,Neant
9,41,-0.104016965342812,0,0,-0.289278408268941,0,0,-1.12587337514375,-0.156148069083162,0,0,0,0,Neant
10,41,-0.0557466327671678,0,0,0.62213545237039,0,0,0.150957837181177,0.141705040764443,0,0,0,0,Neant
11,41,-0.0572548236696084,0,0,0.0629770921134347,0,0,-0.0294918842926028,-0.140899085906157,0,0,0,0,Neant
12,41,0.0108738084702774,0,0,-0.360247093788753,0,0,0.41355909076569,0.0671378512837925,0,0,0,0,Neant
13,41,0.0871571824823957,0,0,-0.715906944361573,0,0,0.0294814875793028,-0.190894976017928,0,0,0,0,Neant
14,41,-0.0750236994381629,0,0,-0.276304260538191,0,0,-0.319234629723887,0.0434787124561939,0,0,0,0,Neant
15,41,0.0468136091584822,0,0,-0.503853958427368,0,0,-0.673676698938737,-0.147921709284916,0,0,0,0,Neant
16,41,-0.0783293644844442,0,0,0.915343269302867,0,0,-0.104514989128203,0.18404959505581,0,0,0,0,Neant
17,41,0.0529548360721169,0,0,-0.0275935479709441,0,0,0.194490247463604,-0.0606292043473548,0,0,0,0,Neant
18,41,0.033297917308852,0,0,-1.12572651836668,0,0,-0.484964729363119,0.136073512022252,0,0,0,0,Neant
19,41,-0.0397317018322437,0,0,0.188945167599487,0,0,-0.526163175137053,-0.0533164769280703,0,0,0,0,Neant
20,41,0.128864805837502,0,0,0.166929574560276,0,0,1.00798645286932,-0.0845123932356152,0,0,0,0,Neant
21,41,-0.0149963269336364,0,0,0.484852587830939,0,0,0.311319226125026,-0.0639828072667723,0,0,0,0,Neant
1,42,-0.00434521265430956,0,0,0.0971297838087401,0,0,-1.03393326291283,0.0868719352655307,0,0,0,0,Neant
2,42,0.0757373376789512,0,0,0.522866020470365,0,0,-0.50968672952206,0.280146481350745,0,0,0,0,Neant
3,42,0.194481820074652,0,0,-0.0190475814583427,0,0,-0.50968672952206,0.018229223172739,0,0,0,0,Neant
4,42,0.0374545411011305,0,0,-0.0576166806737523,0,0,-0.699563885058063,0.0712334736562893,0,0,0,0,Neant
5,42,0.0523376159632294,0,0,0.451092670870539,0,0,-0.609445996288006,0.06361533138612,0,0,0,0,Neant
6,42,0.0540619664119555,0,0,0.603525737648751,0,0,-0.782570198886062,-0.0699836411048575,0,0,0,0,Neant
7,42,0.12235440788307,0,0,-0.598761537466874,0,0,-0.646622823691229,0.153022467995375,0,0,0,0,Neant
8,42,-0.00465539331632348,0,0,0.705498241867857,0,0,-1.16463214131187,0.0336638927014862,0,0,0,0,Neant
9,42,0.0495833622584757,0,0,0.710167844897295,0,0,-0.920467912631934,-0.302891236905966,0,0,0,0,Neant
10,42,0.120389455746281,0,0,-0.0311133143310308,0,0,-0.514615983581039,0.0467255945302972,0,0,0,0,Neant
11,42,0.0544405296333392,0,0,0.395256916489696,0,0,-0.951230545623711,0.188927977534918,0,0,0,0,Neant
12,42,0.157431536325695,0,0,0.211569857839365,0,0,-0.632723724388598,-0.116816220103804,0,0,0,0,Neant
13,42,0.168548130980502,0,0,0.326220433802255,0,0,-0.541985549874618,0.0217690030071373,0,0,0,0,Neant
14,42,0.0800298653967353,0,0,-0.291772694804988,0,0,-0.231445506386836,0.297969751656094,0,0,0,0,Neant
15,42,0.0221471400168726,0,0,0.161923385252214,0,0,-1.11234010007778,-0.0422030294073701,0,0,0,0,Neant
16,42,-0.076164004935808,0,0,0.710387277700216,0,0,-0.982714908018666,-0.131308076386352,0,0,0,0,Neant
17,42,0.0732747492543898,0,0,0.0333687621075636,0,0,-1.4571876548387,-0.0397918563711284,0,0,0,0,Neant
18,42,0.114483485493884,0,0,0.0333687621075636,0,0,-0.585318251184752,0.134278258409914,0,0,0,0,Neant
19,42,0.14992176260576,0,0,0.0875309429425096,0,0,-0.523022435253757,0.189977397974568,0,0,0,0,Neant
20,42,0.0780830174819793,0,0,-0.0459633826507025,0,0,-1.17101976133632,-0.0171511053069911,0,0,0,0,Neant
21,42,0.139271351310445,0,0,-0.397229569067132,0,0,-0.794526185748838,0.0966397640284578,0,0,0,0,Neant
1,43,-0.0175593969397477,0,0,-0.00423697206458384,0,0,0.323090425432009,0.0369971077786606,0,0,0,0,Kissler
2,43,-0.000781552969206414,0,0,-0.137493231521517,0,0,0.309645296566905,0.226805918891929,0,0,0,0,Kissler
3,43,0.0142204060992817,0,0,-0.200748008557902,0,0,0.231874335271667,0.165323423453353,0,0,0,0,Kissler
4,43,0.0360001076989936,0,0,0.512122090745428,0,0,0.415937592236577,-0.0449848039032506,0,0,0,0,Kissler
5,43,-0.013121623130918,0,0,-0.378212924111171,0,0,-0.0690553561424535,0.0860226498004452,0,0,0,0,Kissler
6,43,-0.0189258922448827,0,0,-0.158124811497045,0,0,0.33062423221159,0.0290255447698516,0,0,0,0,Kissler
7,43,-0.0189258922448827,0,0,-0.157445759117778,0,0,0.0416645327196384,-0.0802043440779604,0,0,0,0,Kissler
8,43,-0.0121706438446466,0,0,-0.443820204463294,0,0,0.0416645327196384,-0.0913536387821745,0,0,0,0,Kissler
9,43,-0.00752058072094358,0,0,-0.129048688832494,0,0,0.267406156443849,-0.0028742425074683,0,0,0,0,Kissler
10,43,-0.0128647395866668,0,0,-0.142093800666881,0,0,-0.220724595182174,-0.209748582222089,0,0,0,0,Kissler
11,43,0.0316721847192992,0,0,-0.161208114817334,0,0,-0.42132109883741,0.00694466303052357,0,0,0,0,Kissler
12,43,-0.00701418469340838,0,0,0.056050689896561,0,0,0.0796014464202244,-0.0910527218977873,0,0,0,0,Kissler
13,43,-0.0641697771471992,0,0,0.26846546172451,0,0,0.186539521156855,-0.143984569478245,0,0,0,0,Kissler
14,43,-0.017208017464736,0,0,-0.326394567081472,0,0,-0.260948654870053,-0.0654766658499318,0,0,0,0,Kissler
15,43,-0.0251991480809997,0,0,-0.481238110757994,0,0,-0.226406682961846,-0.076055592452989,0,0,0,0,Kissler
16,43,-0.0701628462423506,0,0,-0.208959897398231,0,0,-0.428988830833026,-0.110713030353785,0,0,0,0,Kissler
17,43,-0.0795413277540585,0,0,-0.474481721196487,0,0,-0.427391955397099,-0.152460929014052,0,0,0,0,Kissler
18,43,0.0266330772632779,0,0,-0.382742317559446,0,0,-0.159442529181182,0.100560924882046,0,0,0,0,Kissler
19,43,0.0266330772632779,0,0,0.420557116166261,0,0,0.227496477861798,0.0794306265559011,0,0,0,0,Kissler
20,43,-0.00697297757341849,0,0,-0.292011238297405,0,0,-0.0722620317530648,0.0718744471196394,0,0,0,0,Kissler
21,43,-0.015142276107701,0,0,-0.497186396097573,0,0,0.00574992865388518,-0.0166993372946494,0,0,0,0,Kissler
1,44,0.0185712196230077,0,0,-0.459460823663188,0,0,-0.499311137087518,-0.133998656302922,0,0,0,0,Kissler
2,44,0.0236599225290647,0,0,0.119908827976214,0,0,-0.112756251261186,0.0426655419341377,0,0,0,0,Kissler
3,44,-0.0444103250582442,0,0,-0.143940777105646,0,0,0.0279461537764011,0.0378885126845126,0,0,0,0,Kissler
4,44,0.0824332199215471,0,0,0.128109487991163,0,0,0.386033591321427,-0.0632018643125277,0,0,0,0,Kissler
5,44,0.130427534139526,0,0,0.155312431695683,0,0,0.386033591321427,-0.0632018643125277,0,0,0,0,Kissler
6,44,0.0817441967020707,0,0,0.226768774998011,0,0,0.0206959384656244,-0.000565889408553372,0,0,0,0,Kissler
7,44,0.115676690475083,0,0,0.306285121491922,0,0,-0.124053851218376,-0.0011895849362252,0,0,0,0,Kissler
8,44,0.0883868556738146,0,0,-0.109829312473968,0,0,0.448618682419074,0.11933276529883,0,0,0,0,Kissler
9,44,0.0235282009018786,0,0,-0.303143575794763,0,0,-0.100530266591625,0.0799117472445723,0,0,0,0,Kissler
10,44,0.0803815459103686,0,0,0.00377664394736617,0,0,0.241218106545251,-0.0442936390112905,0,0,0,0,Kissler
11,44,0.0803815459103686,0,0,0.0642385721757369,0,0,-0.0814647825716341,-0.170432257824893,0,0,0,0,Kissler
12,44,0.0907411530696379,0,0,0.0642385721757369,0,0,0.370349511718893,-0.0503841686810572,0,0,0,0,Kissler
13,44,0.0753700803897874,0,0,0.287547148209994,0,0,0.0396899487020938,0.391470090090697,0,0,0,0,Kissler
14,44,0.021852141504494,0,0,-0.199683129072058,0,0,0.0396899487020938,-0.174523938822867,0,0,0,0,Kissler
15,44,-0.0624044287834897,0,0,-0.0503612735900605,0,0,-0.0942653654051523,-0.237714088714628,0,0,0,0,Kissler
16,44,0.118527444679012,0,0,0.305258854088954,0,0,0.431283331847252,-0.201528327521209,0,0,0,0,Kissler
17,44,0.10694657289253,0,0,0.326393569219904,0,0,0.392478545883073,-0.0915376067037549,0,0,0,0,Kissler
18,44,0.10694657289253,0,0,0.326393569219904,0,0,0.146986519012113,-0.157992140906347,0,0,0,0,Kissler
19,44,0.0565414770736081,0,0,-0.262111857534898,0,0,0.39155183471497,0.156940247964771,0,0,0,0,Kissler
20,44,0.107237357107697,0,0,-0.0967225601205106,0,0,0.138875116043393,0.032215627848598,0,0,0,0,Kissler
21,44,0.0477004182812973,0,0,0.12817280654044,0,0,-0.0507206567942148,-0.29676756751712,0,0,0,0,Kissler
1,45,0.064888691098129,0,0,-0.104361995451778,0,0,0.595390191413022,-0.231964247134329,0,0,0,0,Kissler
2,45,0.110540430569981,0,0,-0.135314210407003,0,0,1.52863033348058,0.152354268307001,0,0,0,0,Kissler
3,45,0.0812238710916538,0,0,-0.189385940689954,0,0,0.541647529720312,-0.0535467535606179,0,0,0,0,Kissler
